Link,Pattern String,Deceptive?
https://havenshop.com/,HAVEN EXTRA 20% OFF SALE | USE CODE 'SALE20' | SHOP NOW New Arrivals HAVEN Brands Categories Features About SALE United States,0
https://www.timbuk2.com/,"Timbuk2 Bags: Backpacks, Messenger Bags, Custom Bags Skip to content Free Shipping on U.S.  orders over $50. Details Extended Holiday Returns until Jan 31. Details Timbuk2 Menu Luggage Shop by Category",0
https://mediamarkt.pt/,MediaMarkt Portugal Recolha na loja Grátis PORTES GRÁTIS desde 49€* Newsletter Campanhas e Promoções Serviços Business Lojas Financiamento Perguntas Frequentes (FAQ),0
https://victoryhangers.com/,"Victory Medal Hangers | Sports Medal Holders | Running Medal Displays Medal Displays Designed in USA, made in EU. Fast Delivery Worldwide EN ES DE FR Your Account Checkout Sign In Create an account",0
https://behearty.com/,,0
https://sisterjane.com/,Sister Jane Skip to content GBP Close menu Sale New In Womenswear Dresses Tops Bottoms,0
https://www.unique-vintage.com/,"Vintage Clothing & Dresses – Retro Clothing Styles | Unique Vintage Shipping Information Didn't love it? Size not quite right? No problem, babe. We make the return process easy. While processing a return via the Returns Center you may be offered an “Instant Refund” code. The Instant Refund code offer is based on an automated approval process that takes into account a customer’s good standing and return history. Not all customers may receive the Instant Refund code. If you receive a code you are not obligated to use it, if not used then you will just receive a regular refund and the code expires. If you elect to use it, here’s how it works: You can shop now and use your Instant Refund code at checkout. Your voucher will be for the amount of the items being returned, less the $7 return shipping fee. Instant Refunds come with no strings attached: any unused portion of your issued voucher will be refunded after your items are received. Need more info? Visit our full Returns policy",0
https://www.untuckit.com/,UNTUCKit Skip to main content End of Season Sale | Styles from $29 Free shipping on orders $110+. Free returns within the U.S. Get 20% Off Free shipping on orders $110+. Free returns within the U.S. Find a Store / Pick-Up in Store Pick Up or Ship From Store Find Another Store,0
https://www.crownandcaliber.com/,Buy and Sell Used Luxury Watches Online | Crown & Caliber Sign In Open Nav SHOP SELL NEW ARRIVALS BRANDS EXPLORE BLOG INSURANCE,0
https://mirascreen.com/,Wireless screen mirroring and smartphone AV cable - MiraScreen Skip to content Menu Menu Products Wireless Display Mobile Phone AV Adapter Cable Support User Manual FAQ,0
https://www.naturalbabyshower.co.uk/,Natural Baby Shower | Baby products and natural gifts Skip to content Delivery Returns Blog Store Rewards Contact Pause slideshow Play slideshow,0
https://ruggable.com/,Washable Rugs & Washable Area Rugs by Ruggable,0
https://www.dailysteals.com/,"Daily Steals × × Customer Login If you are already registered, please log in. Email Address Password Forgot your password? Create your account and enjoy a new shopping experience. Create A New Account",0
https://www.mous.co/,Mous | Protective Phone Cases GUARD YOUR GALAXY – MOUS S24 CASES Free shipping on orders of $49 or more. 30 day returns on all orders. FREE AND FAST DELIVERY ON SELECTED PRODUCTS WHEN YOU BUY WITH PRIME! All Cases Menu All Cases S24 Cases Guard Your Galaxy Choose a Mous case and unlock MagSafe,0
https://www.zoofashions.com/,Elevate Your Look: Mens Designer Clothing at Zoo Fashions Ilford Essex Cart 0 Sale Sale Clothing Coats and Jackets Casual Shirts Jeans Knitwear Polos,0
https://limitedrungames.com/,Limited Run Games Cosmic Fantasy Collection Pre-Orders Close February 11th Toaplan Arcade Garage: Kyukyoku Tiger-Heli Pre-Orders Close February 4th Rocket Knight Adventures: Re-Sparked Pre-Orders Close March 3rd Now Powered By Purple Dot Pre-orders Shop Games,0
https://teddyfresh.com/,Teddy Fresh Skip to content FREE SHIPPING ON U.S. ORDERS OVER $150* Teddy Fresh Open navigation menu Latest Release Latest Release January 2024 December 2023 November 2023,0
https://indestructibleshoes.com/,Indestructible Shoes - Unbreakable Work Shoes (New 2022 Collection) Indestructible Shoes Track Order Catalog Reviews About Us Contact Blog Login 0,0
https://www.livefitapparel.com/,SHOP Menu 0 MENS TOPS T-Shirts Scallop Tees Oversized Tees Tank Tops / Sleeveless Long Sleeves,0
https://www.racedayquads.com/,FPV Drone Parts for Sale – FPV Quad Drone Shop – Drone Racing Store — RaceDayQuads Skip to content Menu Cancel 0 View cart New Micro Frames Micro Frames,0
https://thebrick.com/,"Quality Furniture, Mattresses, Appliances in Canada | The Brick Promotion Details Détails de la promotion Seller Name BONUS TV EVENT – See all deals ÉVÉNEMENT TV EN PRIME – Voir toutes les aubaines Skip to Main Content Your closest store based on Update Please enter a valid postal code",0
https://onewheel.com/,"Onewheel // Future Motion Skip to content Lowest Price Ever for Pint | Shop Now Free Shipping for $100+ Orders (USA, Lower 48) Lowest Price Ever for Pint | Shop Now Free Shipping for $100+ Orders (USA, Lower 48) GT S-Series GT",0
https://mondotees.com/,,0
https://www.hanon-shop.com/,"HANON Skip to content Enter using password Enter store using password: Your password Enter Are you the store owner? Log in here The online store is closed. From 1993 – 2023. From streethreds to hanon. To all who championed hanon, thank you for helping us build a spirit befitting of an independent retailer.",0
https://pimax.com/,"Pimax - To Go Where No One Has Gone Before For product updates or purchase help, please JOIN DISCORD ✕ Skip to content Bundle Crystal Bundle Learn more Crystal",0
https://www.dipyourcar.com/collections/beginner-kits/products/matte-black-car-kit,Necessary Protection..,1
https://www.discountcontactlenses.com/discount-contacts/dailies-aquacomfort-plus-90-pack-contact-lenses/308,,1
https://www.evine.com/Product/739-887?icid=HP1-_-F-_-TTV739887-_-013119,Would you like to buy more and save more?,1
"https://www.fashionworld.co.uk/shop/burnout-t-shirt/rg900/product/details/show.action?pdBoUid=9196#colour:White,size:",FANSTASTIC DEALS,1
https://www.fnp.com/gift/colourful-mixed-roses-bouquet?pos=7&ia=y,Add on something to make it extra special!,1
https://www.grove.co/catalog/product/meyers-hand-lotion/?v=1308,,1
https://www.hairfinity.com/us/en/shop/1-month-supply-hairfinity-vitamins-autoship,ADD FOR BETTER RESULTS,1
https://www.jrcigars.com/item/garcia-y-vega/english-corona/gvecp,"""Your purchase entitles you to the following special""",1
https://www.justformen.com/control-gx-shampoo.html,,1
https://www.leesa.com/products/sapira-mattress,Limited-time Offer: Bundle a base and get 20% off,1
https://www.lensrentals.com/rent/circular-polarizing-filter-77mm,Lenscap: Damage Only,1
https://www.madison-reed.com/product/firenze-brown,Professional Color Tool Kit / Addons,1
https://www.manscaped.com/products/crop-cleanser-manscaping?variant=5187650519081,Want a special deal? Bundle and SAVE UPTO30%,1
https://www.musiciansfriend.com/pro-audio/gemini-pa-300bt-portable-line-array-column-pa-speaker-system,Protect Your Gear,1
https://www.mymemory.co.uk/oneo-drive-car-air-vent-mount-holder.html,Grab yourself a bargain!,1
https://www.ottega.com/collections/watches/products/the-immaculate?variant=29803056914,Other Items On Special Offer:,1
https://www.pictureline.com/products/canon-6d-mark-ii-digital-camera-body-kit,Want to add one of these?,1
https://www.popsockets.com/collections/swappable/products/blue-nebula,NO THANKS,1
https://www.smokecartel.com/products/upc-24mm-slim-straight-tube,GlassGuard Warranty Do not fear breaking your glass! Add our GlassGuard warranty policy for just $3.85 and we'll insure this purchase.,1
https://www.spartanarmorsystems.com/ar550-body-armor-shooters-cut-and-spartan-plate-carrier-entry-level-package/,Customers also bought,1
https://www.speedousa.com/fastskin-lzr-pure-intent-jammer-style-7725000?Color=Black%2FRose%20Gold&Size=25&replaceItem=true&skuNumber=00027556318762,OUR BEST SELLING GOGGLE,1
https://www.supply.com/toto-ultramax-ii-one-piece-toilet-ms604114cefg-11-colonial-white/p19707,Let's make sure you have everything else you need,1
https://www.wineenthusiast.com/storage/wine-refrigerators/6-50-bottle-wine-refrigerators.asp?fpid=17927,Would you like to purchase an Extended Protection Plan?,1
https://www.wisefoodstorage.com/online-specials/wise-flash-deals.html,Score! You've Qualified for a Checkout Bonus,1
https://dazzlepro.com/collections/home-page/products/lumi-white-activated-charcoal-teeth-whitening,Subscribe & Save (15%): $ 16.99,1
https://gettoppik.com/products,,1
https://petcube.com/store/product/play/,With 1-year Care Subscription 10 days history,1
https://sated.com/collections/sated/products/sated-keto-meal-shake-naturally-sweetened,,1
https://www.1800flowers.com/florist-delivered-wonderful-wishes-167006?categoryId=400064999,,1
https://www.adoreme.com/designer-collection/amelie-plus,,1
https://www.amazon.co.uk/Fairy-Platinum-DishWashing-Tablets-Capsules/dp/B074KKMX11?ref_=Oct_BSellerC_3576360031_4&pf_rd_p=c0a63e63-a67f-5424-ba45-fa3a1325e406&pf_rd_s=merchandised-search-10&pf_rd_t=101&pf_rd_i=3576360031&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_r=8CX2CQRE12DTJKH2N5ET&th=1,Subscribe & Save,1
https://www.avasflowers.net/product/dreaming-of-tuscany-bouquet,,1
https://www.fabletics.ca/product?id=7941769&psrc=also%5Flove,,1
https://www.flowershopping.com/daisy-daydreams/,,1
https://www.ftd.com/product/beyond-blue-bouquet-blue-white-prd-cdb,,1
https://www.justfab.co.uk/products/Mid-Rise-Skiiny-Jeans-With-Pocket-Stitching-SY1827461-4038?psrc=Seasonal_Shop_UK_-_Essential_Story_-_Template_1_-_1808,,1
https://www.justfab.com/products/Faux-Suede-Pant-PT1618153-0001,,1
https://www.madison-reed.com/product/firenze-brown,"You choose: just one box, or a  Madison Reed Membership?",1
https://www.manscaped.com/products/crop-cleanser-manscaping?variant=5187650519081,,1
https://www.mylola.com/products/applicator-tampons,,1
https://www.onnit.com/alphabrain/?pid=6185,,1
https://www.petshop.co.uk/Go-Native-Chicken-Grain-Free-Dog-Food-4kg,,1
https://www.savagex.com/shop/balconette-bra-ba1930861-0531-8066440,,1
https://www.sendflowers.com/product/hugs_and_kisses.htm,,1
https://www.shoedazzle.com/products/FEELIN-A-LITTLE-DRUZY-BRACELET-BE1831873-2720?psrc=shop_accessories_new-arrivals,,1
https://www.wineaccess.com/catalog/2014-lange-winery-pinot-noir-three-hills-cuvee-willamette-valley_5021ca0a-94d5-401d-bf21-f8db8e551705/,,1
https://www.shavershop.com.au/search?cgid=root&prefn1=brand&prefv1=Philips,Did you know that Shaver heads need replacing every 12 - 18 months? Get the Shaver Guard cleaning spray to extend its life for up to another 6 months!,1
https://winebarrel.com/cart/cart_view.cfm?CFID=26622368&CFTOKEN=c71ae4493255be25-E49705D0-D675-6431-8711AB2F3A1FF211,Shipping Insurance Remove Insurance,1
https://www.airportappliance.com/dishwashers/dishwashers/built-in-dishwashers/GDT695SSJSS/,,1
https://www.avasflowers.net/product/dreaming-of-tuscany-bouquet,,1
https://www.cellularoutfitter.com/collections/universal-accessories/products/felt-wool-smartphone-sleeve-gray-felt-01,,1
https://www.laptopoutlet.co.uk/asus-vivobook-l403na-fa055ts-14-laptop-intel-pentium-n4200-1-1-ghz-2-5-ghz-turbo-quad-core-processor-4gb-ram-64gb-storage-windows-10-90nb0dt1-m01690.html,,1
https://www.silencershop.com/s-w-m-p-shield-threaded-barrel.html,SUPPORT THE AMERICAN SUPRESSOR ASSOCIATION,1
https://www.templeandwebster.com.au/Chaz-Cotton-Cushion-9313760494646-KASK2253.html?event_id=10969,Purchase protection added,1
https://biofinest.com/en/home/445-barley-grass-juice-powder-organic-superfood.html,What people are saying about us...,1
https://canna-pet.com/testimonials/,,1
https://hairmax.com/pages/written-testimonials,,1
https://wildwoodguitars.com/testimonials/,,1
https://www.bugasalt.com/pages/testimonials,,1
https://www.chicagomusicexchange.com/pages/testimonials,,1
https://www.coolhockey.com/ca/customer-testimonials,,1
https://www.hairfinity.com/us/en/testimonials/,,1
https://www.manscaped.com/,,1
https://www.mylola.com/products/cardboard-applicator-tampons,,1
https://www.rosenbergshoes.com.au/dr-martens/1460-8-eye,,1
https://www.spanx.com/bra-llelujah-collection/bra-llelujah-full-coverage-bra,,1
